sku,category,grossValue,maker,name,quantity,highPrecisionQuantity,branchName
SKU21873,Automotive,841.67,BrandA,Gaming Console,15,624,South Branch
SKU10056,Automotive,329.72,BrandA,Tablet,13,63,Central Depot
SKU29576,Beauty,177.01,BrandC,Smartphone,78,252,North Branch
SKU73403,Furniture,607.84,BrandB,Tablet,83,962,South Branch
SKU19005,Kitchen,51.74,BrandD,Wireless Earbuds,88,113,North Branch
SKU33237,Automotive,680.28,BrandE,Laptop,53,591,South Branch
SKU46384,Toys,366.21,BrandB,Desk Lamp,61,126,Central Depot
SKU53010,Toys,372.53,BrandB,Blender,22,270,South Branch
SKU82902,Beauty,629.07,BrandE,Blender,37,190,South Branch
SKU46919,Toys,12.61,BrandB,Running Shoes,29,651,Secondary Warehouse
SKU12925,Toys,435.67,BrandC,Desk Lamp,73,731,South Branch
SKU37683,Sports,224.71,BrandE,Desk Lamp,9,38,South Branch
SKU13276,Sports,262.84,BrandE,Tablet,17,241,Main Warehouse
SKU19409,Clothing,293.72,BrandE,Wireless Earbuds,21,905,North Branch
SKU80430,Kitchen,100.44,BrandE,Wireless Earbuds,39,610,South Branch
SKU25118,Kitchen,610.25,BrandE,Tablet,64,159,North Branch
SKU14568,Automotive,173.2,BrandB,Headphones,49,38,Secondary Warehouse
SKU94395,Electronics,142.73,BrandA,Blender,10,756,North Branch
SKU73988,Furniture,17.78,BrandE,Tablet,88,27,Main Warehouse
SKU72808,Automotive,570.95,BrandA,Smartphone,38,169,South Branch
SKU73563,Beauty,402.75,BrandB,Headphones,54,323,Main Warehouse
SKU93508,Sports,559.13,BrandC,Office Chair,92,15,North Branch
SKU66362,Toys,223.36,BrandC,Wireless Earbuds,94,722,South Branch
SKU15451,Sports,855.94,BrandE,Laptop,44,164,Secondary Warehouse
SKU89317,Electronics,43.31,BrandB,Office Chair,21,469,Main Warehouse
SKU13201,Beauty,549.55,BrandE,Running Shoes,2,95,Main Warehouse
SKU87255,Toys,17.38,BrandD,Laptop,51,590,North Branch
SKU17507,Kitchen,814.79,BrandE,Laptop,80,328,Secondary Warehouse
SKU36803,Furniture,669.73,BrandC,Office Chair,61,909,Central Depot
SKU29091,Beauty,525.82,BrandC,Wireless Earbuds,96,403,South Branch
SKU39897,Electronics,547.89,BrandE,Wireless Earbuds,100,238,North Branch
SKU75180,Beauty,509.67,BrandD,Laptop,73,429,North Branch
SKU41899,Sports,630.88,BrandC,Wireless Earbuds,45,162,Main Warehouse
SKU33912,Toys,175.12,BrandD,Blender,45,998,North Branch
SKU64326,Beauty,11.73,BrandC,Running Shoes,13,759,Secondary Warehouse
SKU37875,Automotive,810.66,BrandB,Tablet,58,409,Central Depot
SKU54272,Sports,914.8,BrandE,Tablet,43,836,North Branch
SKU55902,Clothing,610.01,BrandD,Running Shoes,6,192,Central Depot
SKU84744,Furniture,10.31,BrandC,Office Chair,62,941,South Branch
SKU43083,Sports,799.68,BrandB,Gaming Console,50,604,Secondary Warehouse
SKU42942,Electronics,878.59,BrandB,Wireless Earbuds,89,429,Main Warehouse
SKU59766,Clothing,145.61,BrandD,Gaming Console,4,747,Main Warehouse
SKU37870,Clothing,175.85,BrandE,Wireless Earbuds,57,13,South Branch
SKU14273,Toys,410.35,BrandA,Wireless Earbuds,69,871,Main Warehouse
SKU41392,Sports,47.14,BrandC,Laptop,78,119,Main Warehouse
SKU17189,Electronics,327.28,BrandC,Gaming Console,86,185,Main Warehouse
SKU59335,Automotive,215.77,BrandC,Headphones,16,881,Central Depot
SKU88117,Sports,710.21,BrandE,Gaming Console,28,90,South Branch
SKU77358,Electronics,293.68,BrandA,Desk Lamp,51,904,Central Depot
SKU83306,Kitchen,580.57,BrandA,Gaming Console,37,465,South Branch
SKU64934,Electronics,521.61,BrandC,Running Shoes,61,41,Central Depot
SKU96616,Clothing,926.52,BrandE,Running Shoes,67,841,South Branch
SKU13705,Electronics,56.75,BrandC,Smartphone,54,639,Main Warehouse
SKU49253,Electronics,593.22,BrandE,Office Chair,21,243,Main Warehouse
SKU89772,Clothing,346.45,BrandB,Headphones,12,692,South Branch
SKU23955,Furniture,911.57,BrandC,Desk Lamp,47,442,South Branch
SKU59130,Furniture,695.74,BrandB,Blender,66,234,North Branch
SKU56172,Sports,437.62,BrandB,Office Chair,76,858,Secondary Warehouse
SKU31265,Beauty,709.16,BrandB,Desk Lamp,54,293,Central Depot
SKU78646,Sports,389.09,BrandA,Office Chair,91,770,Central Depot
SKU79415,Automotive,628.83,BrandA,Tablet,30,324,Main Warehouse
SKU89627,Clothing,119.27,BrandB,Headphones,5,522,South Branch
SKU23995,Toys,886.93,BrandE,Running Shoes,61,518,Secondary Warehouse
SKU91560,Automotive,224.28,BrandC,Blender,38,992,South Branch
SKU18601,Automotive,383.65,BrandE,Desk Lamp,17,694,Main Warehouse
SKU48022,Beauty,971.79,BrandD,Laptop,8,464,Secondary Warehouse
SKU46208,Automotive,209.11,BrandB,Laptop,20,108,Main Warehouse
SKU71167,Electronics,77.03,BrandD,Running Shoes,22,319,Secondary Warehouse
SKU17282,Toys,976.17,BrandA,Running Shoes,48,873,Main Warehouse
SKU68387,Automotive,799.47,BrandA,Headphones,35,13,Main Warehouse
SKU28933,Kitchen,138.14,BrandA,Headphones,57,460,Central Depot
SKU36965,Clothing,218.54,BrandC,Gaming Console,67,900,South Branch
SKU24528,Kitchen,887.05,BrandE,Running Shoes,55,156,North Branch
SKU75553,Clothing,714.68,BrandA,Wireless Earbuds,43,931,Main Warehouse
SKU97005,Beauty,151.92,BrandC,Desk Lamp,75,749,Secondary Warehouse
SKU93162,Electronics,219.94,BrandE,Headphones,46,55,Main Warehouse
SKU74556,Toys,190.92,BrandA,Office Chair,34,200,Main Warehouse
SKU75250,Electronics,284.03,BrandD,Wireless Earbuds,7,424,North Branch
SKU18241,Automotive,877.54,BrandC,Tablet,41,714,North Branch
SKU38713,Electronics,553.82,BrandD,Laptop,65,568,Central Depot
SKU46734,Clothing,959.73,BrandD,Headphones,63,47,Central Depot
SKU75966,Kitchen,203.4,BrandC,Blender,18,725,Secondary Warehouse
SKU61180,Toys,661.33,BrandE,Desk Lamp,31,991,South Branch
SKU59978,Sports,328.64,BrandD,Laptop,32,370,Central Depot
SKU85263,Clothing,993.4,BrandC,Blender,53,743,Central Depot
SKU11557,Clothing,279.75,BrandC,Gaming Console,1,451,Central Depot
SKU44923,Clothing,682.33,BrandA,Headphones,48,814,South Branch
SKU29666,Electronics,320.37,BrandD,Tablet,4,557,Secondary Warehouse
SKU92333,Toys,553.6,BrandE,Tablet,97,886,Secondary Warehouse
SKU45013,Automotive,998.47,BrandE,Tablet,84,842,North Branch
SKU94556,Beauty,677.23,BrandC,Running Shoes,65,403,South Branch
SKU97861,Clothing,645.53,BrandB,Tablet,64,915,South Branch
SKU90493,Beauty,554.81,BrandD,Smartphone,23,83,Main Warehouse
SKU18473,Kitchen,345.76,BrandB,Smartphone,51,976,Main Warehouse
SKU80434,Automotive,242.33,BrandC,Laptop,37,440,Main Warehouse
SKU93129,Beauty,206.28,BrandA,Blender,83,359,Central Depot
SKU12148,Automotive,730.52,BrandD,Headphones,31,488,North Branch
SKU48354,Furniture,777.02,BrandD,Smartphone,13,468,Secondary Warehouse
SKU55671,Sports,816.33,BrandD,Tablet,14,31,South Branch
SKU70500,Kitchen,426.23,BrandC,Running Shoes,61,956,North Branch
SKU43078,Beauty,661.39,BrandC,Desk Lamp,41,285,North Branch
SKU68889,Sports,335.58,BrandE,Wireless Earbuds,25,370,South Branch
SKU72936,Beauty,636.86,BrandA,Running Shoes,29,592,Secondary Warehouse
SKU69635,Furniture,199.37,BrandA,Smartphone,96,111,South Branch
SKU22570,Clothing,505.29,BrandB,Wireless Earbuds,21,646,Secondary Warehouse
SKU60099,Beauty,901.23,BrandA,Laptop,81,120,Secondary Warehouse
SKU84264,Sports,379.38,BrandC,Gaming Console,6,533,Secondary Warehouse
SKU64382,Clothing,579.12,BrandB,Wireless Earbuds,44,581,Central Depot
SKU50887,Sports,618.88,BrandA,Desk Lamp,27,82,Secondary Warehouse
SKU72168,Furniture,570.67,BrandB,Smartphone,15,42,North Branch
SKU93444,Sports,453.05,BrandA,Headphones,86,749,Central Depot
SKU86650,Kitchen,279.96,BrandC,Tablet,66,997,Secondary Warehouse
SKU65419,Beauty,98.81,BrandC,Running Shoes,35,888,Main Warehouse
SKU89996,Beauty,306.33,BrandB,Desk Lamp,5,640,South Branch
SKU66155,Furniture,46.42,BrandB,Gaming Console,5,373,North Branch
SKU11471,Electronics,794.25,BrandD,Office Chair,58,222,Central Depot
SKU82583,Automotive,447.52,BrandB,Tablet,62,378,North Branch
SKU62913,Toys,338.14,BrandA,Blender,44,397,South Branch
SKU51018,Clothing,195.12,BrandB,Headphones,10,948,South Branch
SKU33004,Beauty,290.67,BrandB,Office Chair,10,355,North Branch
SKU86204,Toys,592.79,BrandB,Laptop,91,769,South Branch
SKU35158,Furniture,227.15,BrandD,Desk Lamp,54,586,South Branch
SKU14784,Sports,165.93,BrandC,Office Chair,17,698,North Branch
SKU93413,Clothing,575.79,BrandA,Running Shoes,26,17,Secondary Warehouse
SKU52333,Electronics,775.74,BrandC,Desk Lamp,72,878,Secondary Warehouse
SKU77412,Automotive,524.04,BrandA,Smartphone,1,278,North Branch
SKU13952,Automotive,795.29,BrandA,Tablet,39,40,South Branch
SKU17229,Electronics,81.16,BrandA,Running Shoes,85,235,Main Warehouse
SKU18438,Kitchen,426.91,BrandE,Running Shoes,61,178,Central Depot
SKU68842,Beauty,61.71,BrandA,Laptop,26,540,North Branch
SKU15596,Kitchen,389.49,BrandD,Tablet,54,302,Main Warehouse
SKU58091,Kitchen,527.49,BrandD,Wireless Earbuds,58,621,Main Warehouse
SKU67160,Sports,96.83,BrandC,Desk Lamp,24,244,Secondary Warehouse
SKU47746,Sports,195.8,BrandA,Blender,88,170,South Branch
SKU22262,Sports,510.01,BrandE,Smartphone,60,10,Main Warehouse
SKU58914,Clothing,260.37,BrandB,Gaming Console,79,116,North Branch
SKU96383,Automotive,29.11,BrandB,Headphones,62,486,North Branch
SKU72222,Automotive,646.24,BrandE,Headphones,32,582,North Branch
SKU25299,Furniture,755.78,BrandE,Laptop,80,924,Secondary Warehouse
SKU48745,Toys,688.34,BrandB,Headphones,55,961,South Branch
SKU52450,Kitchen,151.42,BrandC,Blender,68,774,Main Warehouse
SKU21545,Electronics,637.33,BrandD,Blender,61,338,South Branch
SKU81323,Clothing,365.61,BrandD,Wireless Earbuds,53,579,South Branch
SKU88941,Clothing,746.53,BrandB,Wireless Earbuds,83,642,Central Depot
SKU37618,Automotive,347.21,BrandA,Running Shoes,18,166,South Branch
SKU22700,Electronics,565.49,BrandE,Tablet,86,651,North Branch
SKU67408,Toys,765.43,BrandB,Blender,61,487,North Branch
SKU69973,Electronics,299.89,BrandE,Running Shoes,98,61,South Branch
SKU24347,Kitchen,171.7,BrandC,Office Chair,39,993,Central Depot
SKU92624,Beauty,933.65,BrandA,Tablet,50,192,South Branch
SKU84452,Automotive,328.59,BrandE,Blender,73,737,North Branch
SKU11680,Furniture,377.07,BrandD,Laptop,91,807,Central Depot
SKU12425,Toys,111.33,BrandE,Running Shoes,24,465,Central Depot
SKU93558,Sports,286.84,BrandE,Running Shoes,87,400,Secondary Warehouse
SKU43867,Beauty,559.36,BrandD,Headphones,34,750,Main Warehouse
SKU42732,Beauty,509.97,BrandA,Office Chair,54,679,Main Warehouse
SKU70752,Automotive,844.68,BrandC,Wireless Earbuds,59,900,North Branch
SKU82128,Automotive,495.37,BrandB,Desk Lamp,86,549,North Branch
SKU36319,Sports,274.55,BrandD,Office Chair,58,167,Secondary Warehouse
SKU27757,Automotive,763.28,BrandA,Running Shoes,16,472,Central Depot
SKU10978,Sports,176.22,BrandA,Laptop,22,51,Main Warehouse
SKU78693,Toys,661.19,BrandC,Headphones,44,948,Main Warehouse
SKU25996,Automotive,334.21,BrandB,Smartphone,50,571,Secondary Warehouse
SKU12671,Beauty,943.82,BrandA,Smartphone,29,501,North Branch
SKU93688,Clothing,528.68,BrandA,Smartphone,22,488,North Branch
SKU52479,Toys,460.81,BrandE,Tablet,32,769,Central Depot
SKU73593,Sports,738.17,BrandD,Blender,13,450,Central Depot
SKU31731,Kitchen,677.47,BrandD,Laptop,36,618,Secondary Warehouse
SKU82308,Toys,293.97,BrandA,Desk Lamp,27,742,South Branch
SKU65361,Furniture,257.97,BrandC,Desk Lamp,86,457,Central Depot
SKU11284,Furniture,360.93,BrandA,Desk Lamp,92,209,Main Warehouse
SKU77673,Electronics,664.77,BrandA,Smartphone,70,606,Central Depot
SKU42177,Furniture,395.12,BrandC,Laptop,55,254,North Branch
SKU30203,Furniture,69,BrandB,Laptop,79,426,Central Depot
SKU89678,Toys,375.42,BrandE,Blender,28,37,North Branch
SKU25385,Clothing,80.83,BrandB,Running Shoes,7,407,North Branch
SKU72907,Sports,905.45,BrandA,Smartphone,65,241,Main Warehouse
SKU85517,Electronics,477.58,BrandA,Wireless Earbuds,7,313,North Branch
SKU45418,Kitchen,593.75,BrandE,Smartphone,66,524,South Branch
SKU55105,Furniture,146.47,BrandE,Smartphone,53,796,Main Warehouse
SKU14995,Furniture,556.71,BrandB,Headphones,18,701,North Branch
SKU72702,Electronics,371.76,BrandA,Laptop,75,479,Main Warehouse
SKU25803,Furniture,536.05,BrandC,Wireless Earbuds,36,820,North Branch
SKU38356,Beauty,975.51,BrandC,Desk Lamp,39,52,Central Depot
SKU37310,Automotive,990.47,BrandC,Desk Lamp,8,305,Secondary Warehouse
SKU86930,Electronics,904.49,BrandA,Blender,95,55,Central Depot
SKU33673,Kitchen,777.95,BrandB,Office Chair,33,721,Central Depot
SKU54884,Kitchen,762.96,BrandB,Gaming Console,31,35,Secondary Warehouse
SKU38018,Clothing,761.27,BrandE,Headphones,41,405,Main Warehouse
SKU45103,Automotive,387.41,BrandC,Running Shoes,30,639,Main Warehouse
SKU93968,Electronics,709.6,BrandE,Running Shoes,27,379,Main Warehouse
SKU72624,Furniture,404.07,BrandD,Laptop,33,316,Central Depot
SKU90931,Clothing,857.48,BrandA,Smartphone,100,487,Central Depot
SKU77007,Toys,432.69,BrandC,Blender,8,710,Central Depot
SKU22309,Beauty,943.6,BrandC,Office Chair,86,698,Central Depot
SKU18915,Clothing,635.03,BrandA,Desk Lamp,43,410,Secondary Warehouse
SKU90919,Beauty,657.78,BrandB,Tablet,41,604,Secondary Warehouse
SKU40052,Electronics,796.46,BrandE,Gaming Console,85,150,Main Warehouse
SKU87286,Sports,104.36,BrandC,Blender,59,72,South Branch
SKU84042,Clothing,177.39,BrandD,Headphones,55,833,Main Warehouse
SKU69579,Kitchen,120.49,BrandA,Wireless Earbuds,80,921,Central Depot
SKU22869,Clothing,287.28,BrandB,Running Shoes,42,688,North Branch
SKU27936,Toys,749.66,BrandB,Office Chair,74,866,Central Depot
SKU51197,Electronics,114.24,BrandB,Running Shoes,78,255,North Branch
SKU98769,Sports,966.07,BrandB,Smartphone,9,900,North Branch
SKU22908,Furniture,386.56,BrandC,Wireless Earbuds,43,284,Central Depot
SKU31077,Kitchen,871.99,BrandC,Gaming Console,79,691,Main Warehouse
SKU55827,Toys,932.53,BrandA,Wireless Earbuds,93,276,South Branch
SKU11859,Electronics,13.08,BrandB,Smartphone,73,930,Main Warehouse
SKU37186,Automotive,561.46,BrandB,Laptop,27,255,North Branch
SKU88751,Beauty,467.46,BrandA,Wireless Earbuds,100,344,North Branch
SKU89803,Clothing,162.21,BrandA,Desk Lamp,94,709,Main Warehouse
SKU17489,Toys,265.16,BrandD,Wireless Earbuds,89,52,Central Depot
SKU62799,Electronics,422.5,BrandC,Gaming Console,100,512,Secondary Warehouse
SKU19350,Kitchen,324.1,BrandD,Laptop,27,431,North Branch
SKU76991,Automotive,242.59,BrandE,Running Shoes,94,195,North Branch
SKU95574,Clothing,998.08,BrandA,Gaming Console,48,500,Central Depot
SKU51913,Kitchen,917.26,BrandC,Smartphone,54,279,Central Depot
SKU70667,Clothing,218.49,BrandB,Running Shoes,28,889,South Branch
SKU39165,Kitchen,232.34,BrandC,Headphones,30,383,Secondary Warehouse
SKU35196,Beauty,446.93,BrandA,Tablet,32,732,Main Warehouse
SKU13708,Electronics,220.74,BrandB,Smartphone,44,928,Secondary Warehouse
SKU97326,Kitchen,829.42,BrandB,Desk Lamp,6,391,Main Warehouse
SKU27632,Furniture,53.22,BrandD,Gaming Console,17,676,Central Depot
SKU14962,Kitchen,474.44,BrandB,Tablet,12,49,North Branch
SKU29229,Kitchen,28.53,BrandD,Gaming Console,37,516,Central Depot
SKU77763,Furniture,580.92,BrandA,Headphones,96,184,Main Warehouse
SKU85155,Toys,939.06,BrandB,Headphones,13,796,Main Warehouse
SKU52761,Toys,560.5,BrandB,Desk Lamp,75,621,Main Warehouse
SKU94350,Automotive,131.58,BrandC,Tablet,73,295,Main Warehouse
SKU75236,Toys,41.95,BrandE,Office Chair,33,21,Central Depot
SKU41532,Toys,356.46,BrandE,Blender,6,11,Main Warehouse
SKU28955,Furniture,420.66,BrandC,Wireless Earbuds,8,498,Central Depot
SKU76400,Kitchen,226.86,BrandC,Tablet,9,429,Secondary Warehouse
SKU28504,Sports,183.34,BrandE,Gaming Console,79,907,North Branch
SKU99916,Automotive,631.56,BrandE,Gaming Console,66,585,Central Depot
SKU95039,Automotive,579.23,BrandA,Running Shoes,82,499,Main Warehouse
SKU84921,Kitchen,577.03,BrandB,Laptop,11,280,Main Warehouse
SKU85858,Electronics,267.71,BrandB,Gaming Console,56,747,Main Warehouse
SKU90259,Toys,203.88,BrandB,Office Chair,41,769,Main Warehouse
SKU58442,Furniture,590.77,BrandD,Desk Lamp,66,856,Central Depot
SKU11296,Beauty,776.79,BrandB,Wireless Earbuds,95,193,Secondary Warehouse
SKU34402,Furniture,521.58,BrandB,Laptop,99,708,South Branch
SKU77676,Kitchen,942.71,BrandD,Laptop,3,731,Central Depot
SKU30171,Toys,705.86,BrandE,Blender,100,101,Central Depot
SKU72731,Toys,624.51,BrandE,Desk Lamp,89,903,Central Depot
SKU20988,Beauty,537.84,BrandC,Wireless Earbuds,62,780,South Branch
SKU74397,Toys,302.83,BrandC,Headphones,18,669,Secondary Warehouse
SKU67120,Electronics,169.55,BrandA,Wireless Earbuds,88,864,Secondary Warehouse
SKU49285,Sports,877.01,BrandB,Gaming Console,9,435,Secondary Warehouse
SKU70998,Kitchen,696.33,BrandD,Laptop,75,852,Central Depot
SKU94870,Furniture,214.54,BrandA,Desk Lamp,77,37,Central Depot
SKU53762,Automotive,512.93,BrandD,Tablet,79,665,North Branch
SKU18774,Sports,664.89,BrandC,Blender,20,37,Secondary Warehouse
SKU89201,Kitchen,791.66,BrandB,Office Chair,12,558,Main Warehouse
SKU97733,Toys,265.5,BrandD,Smartphone,63,355,North Branch
SKU87937,Electronics,503.09,BrandD,Gaming Console,31,248,Main Warehouse
SKU94013,Electronics,600.95,BrandA,Blender,4,411,Main Warehouse
SKU54940,Kitchen,751.54,BrandB,Headphones,97,624,Secondary Warehouse
SKU57112,Sports,873.04,BrandB,Headphones,51,354,Main Warehouse
SKU89690,Sports,93.85,BrandB,Desk Lamp,67,306,Secondary Warehouse
SKU74547,Beauty,489.51,BrandD,Laptop,7,559,Main Warehouse
SKU81134,Furniture,951.41,BrandA,Gaming Console,25,955,North Branch
SKU20256,Kitchen,721.82,BrandC,Laptop,8,103,Central Depot
SKU11295,Sports,921.75,BrandB,Wireless Earbuds,44,323,Central Depot
SKU36267,Toys,17.5,BrandE,Office Chair,90,999,North Branch
SKU70734,Electronics,315.41,BrandD,Gaming Console,65,609,North Branch
SKU22875,Clothing,717.79,BrandE,Office Chair,71,784,Central Depot
SKU62231,Beauty,244.62,BrandD,Wireless Earbuds,75,398,Secondary Warehouse
SKU65792,Electronics,568.31,BrandA,Running Shoes,13,796,Secondary Warehouse
SKU66239,Sports,396.71,BrandE,Tablet,67,309,North Branch
SKU47469,Kitchen,503.36,BrandC,Wireless Earbuds,40,615,South Branch
SKU18128,Furniture,481.73,BrandB,Laptop,6,500,South Branch
SKU52141,Clothing,333.99,BrandA,Office Chair,79,390,North Branch
SKU39594,Clothing,136.68,BrandC,Gaming Console,82,867,Main Warehouse
SKU22680,Clothing,587.39,BrandB,Tablet,82,377,Secondary Warehouse
SKU62455,Toys,292.14,BrandD,Office Chair,95,692,Central Depot
SKU92247,Sports,215.24,BrandC,Running Shoes,29,655,Secondary Warehouse
SKU25400,Furniture,585.23,BrandE,Gaming Console,86,254,Main Warehouse
SKU47659,Electronics,282.55,BrandE,Blender,23,350,Main Warehouse
SKU38475,Sports,674.86,BrandE,Laptop,96,78,Secondary Warehouse
SKU34775,Furniture,137.1,BrandE,Blender,8,283,South Branch
SKU67116,Electronics,792.81,BrandD,Running Shoes,28,125,Main Warehouse
SKU18736,Toys,325.91,BrandC,Running Shoes,30,212,North Branch
SKU36942,Clothing,918.32,BrandD,Headphones,71,671,Main Warehouse
SKU86010,Furniture,231.87,BrandE,Laptop,90,219,North Branch
SKU73465,Automotive,109.1,BrandD,Wireless Earbuds,81,552,Central Depot
SKU62622,Sports,837.11,BrandA,Gaming Console,77,527,Central Depot
SKU92824,Toys,114.22,BrandE,Office Chair,43,390,Main Warehouse
SKU83711,Electronics,769.53,BrandC,Blender,46,734,Secondary Warehouse
SKU98622,Clothing,318.17,BrandC,Office Chair,60,208,Secondary Warehouse
SKU70888,Furniture,920.53,BrandD,Wireless Earbuds,5,144,North Branch
SKU72345,Toys,633.42,BrandB,Blender,30,929,Main Warehouse
SKU62326,Automotive,169.41,BrandB,Blender,94,748,Secondary Warehouse
SKU84498,Automotive,690.47,BrandD,Running Shoes,29,762,Central Depot
SKU79789,Sports,200.11,BrandD,Blender,23,811,Main Warehouse
SKU81257,Electronics,197.87,BrandE,Tablet,86,158,South Branch
SKU58111,Toys,73.09,BrandD,Laptop,68,930,North Branch
SKU17965,Clothing,404.21,BrandE,Office Chair,98,691,North Branch
SKU96279,Furniture,690.36,BrandA,Gaming Console,76,385,South Branch
SKU20603,Toys,272.22,BrandC,Blender,81,356,South Branch
SKU10112,Automotive,610.77,BrandB,Wireless Earbuds,51,247,Secondary Warehouse
SKU92628,Automotive,944.92,BrandD,Office Chair,56,672,North Branch
SKU59326,Electronics,442.64,BrandC,Blender,55,866,Central Depot
SKU80752,Kitchen,43.12,BrandE,Desk Lamp,12,315,Central Depot
SKU59119,Kitchen,687.3,BrandC,Blender,61,55,Secondary Warehouse
SKU70113,Toys,838.03,BrandE,Office Chair,36,680,North Branch
SKU31786,Clothing,812.28,BrandC,Wireless Earbuds,83,18,South Branch
SKU95024,Kitchen,91.29,BrandA,Blender,44,960,South Branch
SKU77099,Toys,388.69,BrandC,Desk Lamp,5,442,Main Warehouse
SKU21898,Kitchen,439.63,BrandC,Desk Lamp,95,284,North Branch
