id,key,value
36230,SpecialOffer,WinterSale2024
36231,MembershipLevel,Silver
36232,PriorityCustomer,Yes
36233,SpecialOffer,WinterSale2024
36234,PriorityCustomer,No
36235,PriorityCustomer,No
36236,DiscountApplied,30%
36237,PriorityCustomer,No
36238,SpecialOffer,WinterSale2024
36239,PriorityCustomer,Yes
36240,DiscountApplied,30%
36241,SpecialOffer,HolidaySale2024
36242,DiscountApplied,10%
36243,DiscountApplied,20%
36244,MembershipLevel,Gold
36245,PriorityCustomer,Yes
36246,DiscountApplied,20%
36247,MembershipLevel,Silver
36248,PriorityCustomer,Yes
36249,MembershipLevel,Silver
36250,MembershipLevel,Gold
36251,DiscountApplied,40%
36252,MembershipLevel,Platinum
36253,MembershipLevel,Gold
36254,MembershipLevel,Silver
36255,PriorityCustomer,No
36256,MembershipLevel,Silver
36257,PriorityCustomer,Yes
36258,SpecialOffer,WinterSale2024
36259,PriorityCustomer,No
36260,SpecialOffer,SummerSale2024
36261,MembershipLevel,Bronze
36262,SpecialOffer,WinterSale2024
36263,PriorityCustomer,Yes
36264,DiscountApplied,40%
36265,PriorityCustomer,Yes
36266,SpecialOffer,SummerSale2024
36267,MembershipLevel,Bronze
36268,SpecialOffer,HolidaySale2024
36269,MembershipLevel,Bronze
36270,MembershipLevel,Platinum
36271,DiscountApplied,30%
36272,PriorityCustomer,No
36273,DiscountApplied,30%
36274,SpecialOffer,HolidaySale2024
36275,PriorityCustomer,No
36276,PriorityCustomer,Yes
36277,PriorityCustomer,No
36278,DiscountApplied,40%
36279,PriorityCustomer,Yes
36280,SpecialOffer,WinterSale2024
36281,MembershipLevel,Silver
36282,MembershipLevel,Platinum
36283,PriorityCustomer,Yes
36284,PriorityCustomer,No
36285,SpecialOffer,HolidaySale2024
36286,SpecialOffer,SpringSale2024
36287,SpecialOffer,SpringSale2024
36288,DiscountApplied,10%
36289,PriorityCustomer,No
36290,PriorityCustomer,Yes
36291,SpecialOffer,HolidaySale2024
36292,MembershipLevel,Bronze
36293,PriorityCustomer,Yes
36294,PriorityCustomer,No
36295,PriorityCustomer,Yes
36296,MembershipLevel,Silver
36297,PriorityCustomer,Yes
36298,PriorityCustomer,Yes
36299,SpecialOffer,HolidaySale2024
36300,PriorityCustomer,No
36301,MembershipLevel,Silver
36302,MembershipLevel,Silver
36303,PriorityCustomer,No
36304,DiscountApplied,30%
36305,DiscountApplied,40%
36306,DiscountApplied,40%
36307,MembershipLevel,Platinum
36308,PriorityCustomer,No
36309,MembershipLevel,Platinum
36310,DiscountApplied,10%
36311,PriorityCustomer,No
36312,SpecialOffer,SummerSale2024
36313,SpecialOffer,HolidaySale2024
36314,DiscountApplied,30%
36315,DiscountApplied,20%
36316,MembershipLevel,Platinum
36317,SpecialOffer,HolidaySale2024
36318,MembershipLevel,Gold
36319,DiscountApplied,10%
36320,SpecialOffer,WinterSale2024
36321,MembershipLevel,Platinum
36322,PriorityCustomer,No
36323,MembershipLevel,Bronze
36324,MembershipLevel,Bronze
36325,MembershipLevel,Bronze
36326,MembershipLevel,Silver
36327,SpecialOffer,SpringSale2024
36328,PriorityCustomer,No
36329,SpecialOffer,SpringSale2024
36330,PriorityCustomer,No
36331,DiscountApplied,30%
36332,DiscountApplied,40%
36333,MembershipLevel,Bronze
36334,MembershipLevel,Gold
36335,SpecialOffer,SpringSale2024
36336,SpecialOffer,SpringSale2024
36337,MembershipLevel,Bronze
36338,PriorityCustomer,Yes
36339,SpecialOffer,SummerSale2024
36340,DiscountApplied,10%
36341,SpecialOffer,HolidaySale2024
36342,SpecialOffer,WinterSale2024
36343,MembershipLevel,Silver
36344,PriorityCustomer,No
36345,MembershipLevel,Gold
36346,DiscountApplied,30%
36347,DiscountApplied,40%
36348,SpecialOffer,HolidaySale2024
36349,SpecialOffer,WinterSale2024
36350,DiscountApplied,10%
36351,DiscountApplied,30%
36352,MembershipLevel,Silver
36353,MembershipLevel,Platinum
36354,SpecialOffer,WinterSale2024
36355,DiscountApplied,40%
36356,SpecialOffer,SummerSale2024
36357,SpecialOffer,SummerSale2024
36358,MembershipLevel,Bronze
36359,MembershipLevel,Gold
36360,MembershipLevel,Platinum
36361,DiscountApplied,40%
36362,PriorityCustomer,Yes
36363,SpecialOffer,WinterSale2024
36364,DiscountApplied,30%
36365,DiscountApplied,20%
36366,DiscountApplied,20%
36367,MembershipLevel,Silver
36368,DiscountApplied,30%
36369,SpecialOffer,SpringSale2024
36370,DiscountApplied,20%
36371,DiscountApplied,20%
36372,DiscountApplied,30%
36373,MembershipLevel,Gold
36374,PriorityCustomer,Yes
36375,MembershipLevel,Silver
36376,SpecialOffer,SpringSale2024
36377,DiscountApplied,20%
36378,DiscountApplied,30%
36379,MembershipLevel,Gold
36380,PriorityCustomer,No
36381,MembershipLevel,Bronze
36382,DiscountApplied,10%
36383,MembershipLevel,Silver
36384,DiscountApplied,40%
36385,DiscountApplied,40%
36386,DiscountApplied,40%
36387,DiscountApplied,30%
36388,MembershipLevel,Bronze
36389,DiscountApplied,10%
36390,DiscountApplied,40%
36391,PriorityCustomer,Yes
36392,DiscountApplied,20%
36393,DiscountApplied,20%
36394,MembershipLevel,Bronze
36395,DiscountApplied,10%
36396,SpecialOffer,HolidaySale2024
36397,PriorityCustomer,No
36398,PriorityCustomer,No
36399,DiscountApplied,40%
36400,DiscountApplied,40%
36401,SpecialOffer,HolidaySale2024
36402,MembershipLevel,Silver
36403,DiscountApplied,40%
36404,DiscountApplied,10%
36405,PriorityCustomer,No
36406,SpecialOffer,HolidaySale2024
36407,MembershipLevel,Platinum
36408,SpecialOffer,SummerSale2024
36409,PriorityCustomer,Yes
36410,PriorityCustomer,No
36411,SpecialOffer,HolidaySale2024
36412,MembershipLevel,Bronze
36413,DiscountApplied,20%
36414,DiscountApplied,40%
36415,PriorityCustomer,No
36416,MembershipLevel,Bronze
36417,MembershipLevel,Silver
36418,PriorityCustomer,Yes
36419,PriorityCustomer,No
36420,DiscountApplied,40%
36421,SpecialOffer,SummerSale2024
36422,SpecialOffer,HolidaySale2024
36423,MembershipLevel,Bronze
36424,DiscountApplied,40%
36425,PriorityCustomer,Yes
36426,MembershipLevel,Bronze
36427,SpecialOffer,HolidaySale2024
36428,DiscountApplied,20%
36429,MembershipLevel,Platinum
36430,MembershipLevel,Gold
36431,MembershipLevel,Silver
36432,DiscountApplied,40%
36433,SpecialOffer,SummerSale2024
36434,DiscountApplied,30%
36435,PriorityCustomer,No
36436,DiscountApplied,30%
36437,MembershipLevel,Platinum
36438,DiscountApplied,10%
36439,SpecialOffer,SpringSale2024
36440,PriorityCustomer,Yes
36441,MembershipLevel,Platinum
36442,PriorityCustomer,Yes
36443,PriorityCustomer,No
36444,SpecialOffer,SpringSale2024
36445,PriorityCustomer,Yes
36446,PriorityCustomer,No
36447,DiscountApplied,20%
36448,DiscountApplied,30%
36449,MembershipLevel,Platinum
36450,DiscountApplied,20%
36451,PriorityCustomer,Yes
36452,DiscountApplied,30%
36453,PriorityCustomer,Yes
36454,PriorityCustomer,Yes
36455,SpecialOffer,WinterSale2024
36456,SpecialOffer,WinterSale2024
36457,DiscountApplied,40%
36458,MembershipLevel,Silver
36459,MembershipLevel,Silver
36460,SpecialOffer,SummerSale2024
36461,MembershipLevel,Silver
36462,SpecialOffer,SpringSale2024
36463,MembershipLevel,Silver
36464,DiscountApplied,40%
36465,SpecialOffer,SpringSale2024
36466,MembershipLevel,Bronze
36467,DiscountApplied,10%
36468,SpecialOffer,HolidaySale2024
36469,SpecialOffer,HolidaySale2024
36470,SpecialOffer,HolidaySale2024
36471,SpecialOffer,WinterSale2024
36472,PriorityCustomer,Yes
36473,MembershipLevel,Silver
36474,DiscountApplied,20%
36475,SpecialOffer,WinterSale2024
36476,PriorityCustomer,Yes
36477,DiscountApplied,40%
36478,SpecialOffer,WinterSale2024
36479,PriorityCustomer,No
36480,MembershipLevel,Silver
36481,DiscountApplied,40%
36482,DiscountApplied,30%
36483,SpecialOffer,SpringSale2024
36484,PriorityCustomer,Yes
36485,MembershipLevel,Silver
36486,PriorityCustomer,Yes
36487,SpecialOffer,SpringSale2024
36488,DiscountApplied,40%
36489,MembershipLevel,Silver
36490,DiscountApplied,20%
36491,PriorityCustomer,No
36492,DiscountApplied,10%
36493,SpecialOffer,SummerSale2024
36494,MembershipLevel,Gold
36495,SpecialOffer,WinterSale2024
36496,PriorityCustomer,No
36497,SpecialOffer,WinterSale2024
36498,MembershipLevel,Silver
36499,SpecialOffer,WinterSale2024
36500,PriorityCustomer,Yes
36501,SpecialOffer,SummerSale2024
36502,SpecialOffer,SpringSale2024
36503,PriorityCustomer,Yes
36504,PriorityCustomer,No
36505,DiscountApplied,10%
36506,SpecialOffer,HolidaySale2024
36507,SpecialOffer,HolidaySale2024
36508,DiscountApplied,20%
36509,PriorityCustomer,Yes
36510,SpecialOffer,SummerSale2024
36511,PriorityCustomer,No
36512,DiscountApplied,20%
36513,PriorityCustomer,No
36514,PriorityCustomer,No
36515,SpecialOffer,SummerSale2024
36516,PriorityCustomer,Yes
36517,DiscountApplied,30%
36518,MembershipLevel,Platinum
36519,SpecialOffer,SpringSale2024
36520,DiscountApplied,30%
36521,DiscountApplied,20%
36522,MembershipLevel,Platinum
36523,DiscountApplied,40%
36524,DiscountApplied,20%
36525,DiscountApplied,10%
36526,PriorityCustomer,No
36527,SpecialOffer,WinterSale2024
36528,DiscountApplied,10%
36529,MembershipLevel,Silver
36530,SpecialOffer,HolidaySale2024
36531,DiscountApplied,10%
36532,PriorityCustomer,No
36533,PriorityCustomer,Yes
36534,PriorityCustomer,No
36535,SpecialOffer,HolidaySale2024
36536,MembershipLevel,Bronze
36537,PriorityCustomer,Yes
36538,SpecialOffer,SpringSale2024
36539,DiscountApplied,10%
36540,PriorityCustomer,No
36541,MembershipLevel,Platinum
36542,SpecialOffer,WinterSale2024
36543,DiscountApplied,10%
36544,SpecialOffer,HolidaySale2024
36545,DiscountApplied,20%
36546,DiscountApplied,40%
36547,DiscountApplied,40%
36548,SpecialOffer,SpringSale2024
36549,SpecialOffer,HolidaySale2024
36550,DiscountApplied,40%
36551,PriorityCustomer,Yes
36552,PriorityCustomer,Yes
36553,DiscountApplied,30%
36554,MembershipLevel,Silver
36555,DiscountApplied,20%
36556,SpecialOffer,SummerSale2024
36557,PriorityCustomer,No
36558,SpecialOffer,SpringSale2024
36559,DiscountApplied,10%
36560,DiscountApplied,30%
36561,DiscountApplied,20%
36562,MembershipLevel,Gold
36563,MembershipLevel,Bronze
36564,MembershipLevel,Gold
36565,PriorityCustomer,No
36566,SpecialOffer,HolidaySale2024
36567,DiscountApplied,10%
36568,DiscountApplied,40%
36569,MembershipLevel,Gold
36570,DiscountApplied,30%
36571,SpecialOffer,HolidaySale2024
36572,DiscountApplied,10%
36573,SpecialOffer,HolidaySale2024
36574,SpecialOffer,WinterSale2024
36575,MembershipLevel,Platinum
36576,DiscountApplied,30%
36577,PriorityCustomer,Yes
36578,DiscountApplied,40%
36579,DiscountApplied,30%
36580,SpecialOffer,SummerSale2024
36581,SpecialOffer,SpringSale2024
36582,PriorityCustomer,Yes
36583,SpecialOffer,SpringSale2024
36584,MembershipLevel,Silver
36585,DiscountApplied,20%
36586,PriorityCustomer,Yes
36587,PriorityCustomer,Yes
36588,MembershipLevel,Platinum
36589,PriorityCustomer,No
36590,MembershipLevel,Silver
36591,MembershipLevel,Gold
36592,PriorityCustomer,No
36593,DiscountApplied,10%
36594,DiscountApplied,10%
36595,MembershipLevel,Platinum
36596,MembershipLevel,Silver
36597,SpecialOffer,SummerSale2024
36598,PriorityCustomer,Yes
36599,MembershipLevel,Bronze
36600,SpecialOffer,SummerSale2024
36601,PriorityCustomer,Yes
36602,MembershipLevel,Platinum
36603,SpecialOffer,SpringSale2024
36604,DiscountApplied,10%
36605,PriorityCustomer,No
36606,PriorityCustomer,No
36607,SpecialOffer,WinterSale2024
36608,MembershipLevel,Platinum
36609,SpecialOffer,HolidaySale2024
36610,PriorityCustomer,Yes
36611,MembershipLevel,Bronze
36612,DiscountApplied,10%
36613,SpecialOffer,SummerSale2024
36614,SpecialOffer,SpringSale2024
36615,DiscountApplied,10%
36616,DiscountApplied,10%
36617,SpecialOffer,SummerSale2024
36618,DiscountApplied,30%
36619,SpecialOffer,HolidaySale2024
36620,SpecialOffer,SummerSale2024
36621,SpecialOffer,HolidaySale2024
36622,MembershipLevel,Bronze
36623,DiscountApplied,20%
36624,SpecialOffer,HolidaySale2024
36625,PriorityCustomer,No
36626,PriorityCustomer,Yes
36627,MembershipLevel,Gold
36628,MembershipLevel,Platinum
36629,DiscountApplied,40%
36630,MembershipLevel,Silver
36631,SpecialOffer,SummerSale2024
36632,MembershipLevel,Platinum
36633,SpecialOffer,HolidaySale2024
36634,MembershipLevel,Platinum
36635,PriorityCustomer,Yes
36636,DiscountApplied,20%
36637,PriorityCustomer,Yes
36638,MembershipLevel,Gold
36639,DiscountApplied,40%
36640,PriorityCustomer,Yes
36641,MembershipLevel,Bronze
36642,SpecialOffer,SpringSale2024
36643,DiscountApplied,30%
36644,DiscountApplied,10%
36645,PriorityCustomer,No
36646,SpecialOffer,SpringSale2024
36647,PriorityCustomer,No
36648,MembershipLevel,Silver
36649,SpecialOffer,SummerSale2024
36650,DiscountApplied,40%
36651,PriorityCustomer,No
36652,MembershipLevel,Bronze
36653,DiscountApplied,10%
36654,SpecialOffer,SpringSale2024
36655,DiscountApplied,20%
36656,DiscountApplied,10%
36657,SpecialOffer,SpringSale2024
36658,PriorityCustomer,No
36659,PriorityCustomer,No
36660,SpecialOffer,HolidaySale2024
36661,PriorityCustomer,No
36662,MembershipLevel,Silver
36663,SpecialOffer,SummerSale2024
36664,SpecialOffer,SpringSale2024
36665,PriorityCustomer,No
36666,DiscountApplied,10%
36667,PriorityCustomer,No
36668,SpecialOffer,SpringSale2024
36669,SpecialOffer,SummerSale2024
36670,SpecialOffer,SpringSale2024
36671,SpecialOffer,SpringSale2024
36672,PriorityCustomer,No
36673,DiscountApplied,30%
36674,PriorityCustomer,No
36675,MembershipLevel,Silver
36676,MembershipLevel,Gold
36677,SpecialOffer,WinterSale2024
36678,MembershipLevel,Bronze
36679,DiscountApplied,10%
36680,DiscountApplied,10%
36681,SpecialOffer,SummerSale2024
36682,SpecialOffer,HolidaySale2024
36683,PriorityCustomer,No
36684,SpecialOffer,SpringSale2024
36685,SpecialOffer,SummerSale2024
36686,PriorityCustomer,Yes
36687,PriorityCustomer,No
36688,PriorityCustomer,No
36689,SpecialOffer,WinterSale2024
36690,PriorityCustomer,No
36691,MembershipLevel,Gold
36692,DiscountApplied,40%
36693,DiscountApplied,20%
36694,DiscountApplied,40%
36695,DiscountApplied,10%
36696,SpecialOffer,WinterSale2024
36697,PriorityCustomer,Yes
36698,SpecialOffer,SummerSale2024
36699,PriorityCustomer,Yes
36700,DiscountApplied,30%
36701,DiscountApplied,10%
36702,SpecialOffer,WinterSale2024
36703,MembershipLevel,Bronze
36704,DiscountApplied,10%
36705,DiscountApplied,20%
36706,DiscountApplied,10%
36707,MembershipLevel,Bronze
36708,MembershipLevel,Platinum
36709,MembershipLevel,Bronze
36710,PriorityCustomer,Yes
36711,SpecialOffer,SummerSale2024
36712,MembershipLevel,Silver
36713,MembershipLevel,Silver
36714,PriorityCustomer,No
36715,DiscountApplied,30%
36716,SpecialOffer,HolidaySale2024
36717,MembershipLevel,Platinum
36718,SpecialOffer,SummerSale2024
36719,PriorityCustomer,Yes
36720,PriorityCustomer,Yes
36721,DiscountApplied,40%
36722,MembershipLevel,Gold
36723,DiscountApplied,40%
36724,SpecialOffer,SummerSale2024
36725,MembershipLevel,Silver
36726,SpecialOffer,SummerSale2024
36727,MembershipLevel,Gold
36728,SpecialOffer,WinterSale2024
36729,SpecialOffer,WinterSale2024
36730,SpecialOffer,SpringSale2024
36731,DiscountApplied,10%
36732,MembershipLevel,Bronze
36733,MembershipLevel,Platinum
36734,MembershipLevel,Bronze
36735,SpecialOffer,WinterSale2024
36736,PriorityCustomer,Yes
36737,MembershipLevel,Gold
36738,MembershipLevel,Bronze
36739,PriorityCustomer,Yes
36740,SpecialOffer,SpringSale2024
36741,MembershipLevel,Gold
36742,MembershipLevel,Silver
36743,DiscountApplied,40%
36744,SpecialOffer,HolidaySale2024
36745,DiscountApplied,30%
36746,SpecialOffer,WinterSale2024
36747,DiscountApplied,40%
36748,DiscountApplied,40%
36749,DiscountApplied,20%
36750,DiscountApplied,20%
36751,SpecialOffer,WinterSale2024
36752,MembershipLevel,Bronze
36753,DiscountApplied,10%
36754,MembershipLevel,Bronze
36755,DiscountApplied,20%
36756,MembershipLevel,Silver
36757,MembershipLevel,Gold
36758,SpecialOffer,HolidaySale2024
36759,MembershipLevel,Bronze
36760,DiscountApplied,40%
36761,DiscountApplied,40%
36762,MembershipLevel,Platinum
36763,DiscountApplied,20%
36764,SpecialOffer,SpringSale2024
36765,MembershipLevel,Bronze
36766,DiscountApplied,20%
36767,MembershipLevel,Silver
36768,MembershipLevel,Silver
36769,PriorityCustomer,Yes
36770,PriorityCustomer,No
36771,MembershipLevel,Platinum
36772,DiscountApplied,30%
36773,DiscountApplied,10%
36774,SpecialOffer,SummerSale2024
36775,MembershipLevel,Bronze
36776,MembershipLevel,Silver
36777,SpecialOffer,SpringSale2024
36778,PriorityCustomer,Yes
36779,DiscountApplied,30%
36780,DiscountApplied,10%
36781,MembershipLevel,Bronze
36782,PriorityCustomer,No
36783,PriorityCustomer,No
36784,MembershipLevel,Platinum
36785,PriorityCustomer,No
36786,DiscountApplied,10%
36787,SpecialOffer,SpringSale2024
36788,PriorityCustomer,Yes
36789,SpecialOffer,WinterSale2024
36790,DiscountApplied,20%
36791,DiscountApplied,30%
36792,DiscountApplied,30%
36793,MembershipLevel,Gold
36794,SpecialOffer,SummerSale2024
36795,SpecialOffer,SpringSale2024
36796,PriorityCustomer,No
36797,DiscountApplied,20%
36798,MembershipLevel,Silver
36799,DiscountApplied,10%
36800,MembershipLevel,Gold
36801,SpecialOffer,HolidaySale2024
36802,PriorityCustomer,No
36803,MembershipLevel,Platinum
36804,SpecialOffer,HolidaySale2024
36805,DiscountApplied,40%
36806,DiscountApplied,10%
36807,MembershipLevel,Bronze
36808,SpecialOffer,WinterSale2024
36809,DiscountApplied,40%
36810,MembershipLevel,Silver
36811,MembershipLevel,Gold
36812,DiscountApplied,10%
36813,PriorityCustomer,Yes
36814,SpecialOffer,SummerSale2024
36815,PriorityCustomer,No
36816,MembershipLevel,Silver
36817,PriorityCustomer,Yes
36818,PriorityCustomer,Yes
36819,MembershipLevel,Silver
36820,SpecialOffer,SummerSale2024
36821,PriorityCustomer,No
36822,SpecialOffer,HolidaySale2024
36823,PriorityCustomer,Yes
36824,DiscountApplied,10%
36825,MembershipLevel,Gold
36826,MembershipLevel,Platinum
36827,MembershipLevel,Platinum
36828,DiscountApplied,40%
36829,PriorityCustomer,Yes
36830,DiscountApplied,30%
36831,PriorityCustomer,No
36832,DiscountApplied,40%
36833,MembershipLevel,Platinum
36834,SpecialOffer,HolidaySale2024
36835,MembershipLevel,Bronze
36836,DiscountApplied,30%
36837,MembershipLevel,Gold
36838,SpecialOffer,WinterSale2024
36839,MembershipLevel,Silver
36840,DiscountApplied,40%
36841,SpecialOffer,SummerSale2024
36842,PriorityCustomer,Yes
36843,PriorityCustomer,No
36844,SpecialOffer,HolidaySale2024
36845,SpecialOffer,SpringSale2024
36846,MembershipLevel,Bronze
36847,MembershipLevel,Bronze
36848,PriorityCustomer,Yes
36849,SpecialOffer,SpringSale2024
36850,MembershipLevel,Gold
36851,PriorityCustomer,No
36852,MembershipLevel,Gold
